x:,-3.0,-2.988,-2.976,-2.964,-2.952,-2.94,-2.928,-2.916,-2.904,-2.892,-2.88,-2.868,-2.856,-2.844,-2.832,-2.82,-2.808,-2.796,-2.784,-2.772,-2.76,-2.748,-2.736,-2.724,-2.712,-2.7,-2.688,-2.676,-2.664,-2.652,-2.64,-2.628,-2.616,-2.604,-2.592,-2.58,-2.568,-2.556,-2.544,-2.532,-2.52,-2.508,-2.496,-2.484,-2.472,-2.46,-2.448,-2.436,-2.424,-2.412,-2.4,-2.388,-2.376,-2.364,-2.352,-2.34,-2.328,-2.316,-2.304,-2.292,-2.28,-2.268,-2.256,-2.244,-2.232,-2.22,-2.208,-2.196,-2.184,-2.172,-2.16,-2.148,-2.136,-2.124,-2.112,-2.1,-2.088,-2.076,-2.064,-2.052,-2.04,-2.028,-2.016,-2.004,-1.992,-1.98,-1.968,-1.956,-1.944,-1.932,-1.92,-1.908,-1.896,-1.884,-1.872,-1.86,-1.848,-1.836,-1.824,-1.812,-1.8,-1.788,-1.776,-1.764,-1.752,-1.74,-1.728,-1.716,-1.704,-1.692,-1.68,-1.668,-1.656,-1.644,-1.632,-1.62,-1.608,-1.596,-1.584,-1.572,-1.56,-1.548,-1.536,-1.524,-1.512,-1.5,-1.488,-1.476,-1.464,-1.452,-1.44,-1.428,-1.416,-1.404,-1.392,-1.38,-1.368,-1.356,-1.344,-1.332,-1.32,-1.308,-1.296,-1.284,-1.272,-1.26,-1.248,-1.236,-1.224,-1.212,-1.2,-1.188,-1.176,-1.164,-1.152,-1.14,-1.128,-1.116,-1.104,-1.092,-1.08,-1.068,-1.056,-1.044,-1.032,-1.02,-1.008,-0.996,-0.984,-0.972,-0.96,-0.948,-0.936,-0.924,-0.912,-0.9,-0.888,-0.876,-0.864,-0.852,-0.84,-0.828,-0.816,-0.804,-0.792,-0.78,-0.768,-0.756,-0.744,-0.732,-0.72,-0.708,-0.696,-0.684,-0.672,-0.66,-0.648,-0.636,-0.624,-0.612,-0.6,-0.588,-0.576,-0.564,-0.552,-0.54,-0.528,-0.516,-0.504,-0.492,-0.48,-0.468,-0.456,-0.444,-0.432,-0.42,-0.408,-0.396,-0.384,-0.372,-0.36,-0.348,-0.336,-0.324,-0.312,-0.3,-0.288,-0.276,-0.264,-0.252,-0.24,-0.228,-0.216,-0.204,-0.192,-0.18,-0.168,-0.156,-0.144,-0.132,-0.12,-0.108,-0.096,-0.084,-0.072,-0.06,-0.048,-0.036,-0.024,-0.012,0.0,0.012,0.024,0.036,0.048,0.06,0.072,0.084,0.096,0.108,0.12,0.132,0.144,0.156,0.168,0.18,0.192,0.204,0.216,0.228,0.24,0.252,0.264,0.276,0.288,0.3,0.312,0.324,0.336,0.348,0.36,0.372,0.384,0.396,0.408,0.42,0.432,0.444,0.456,0.468,0.48,0.492,0.504,0.516,0.528,0.54,0.552,0.564,0.576,0.588,0.6,0.612,0.624,0.636,0.648,0.66,0.672,0.684,0.696,0.708,0.72,0.732,0.744,0.756,0.768,0.78,0.792,0.804,0.816,0.828,0.84,0.852,0.864,0.876,0.888,0.9,0.912,0.924,0.936,0.948,0.96,0.972,0.984,0.996,1.008,1.02,1.032,1.044,1.056,1.068,1.08,1.092,1.104,1.116,1.128,1.14,1.152,1.164,1.176,1.188,1.2,1.212,1.224,1.236,1.248,1.26,1.272,1.284,1.296,1.308,1.32,1.332,1.344,1.356,1.368,1.38,1.392,1.404,1.416,1.428,1.44,1.452,1.464,1.476,1.488,1.5,1.512,1.524,1.536,1.548,1.56,1.572,1.584,1.596,1.608,1.62,1.632,1.644,1.656,1.668,1.68,1.692,1.704,1.716,1.728,1.74,1.752,1.764,1.776,1.788,1.8,1.812,1.824,1.836,1.848,1.86,1.872,1.884,1.896,1.908,1.92,1.932,1.944,1.956,1.968,1.98,1.992,2.004,2.016,2.028,2.04,2.052,2.064,2.076,2.088,2.1,2.112,2.124,2.136,2.148,2.16,2.172,2.184,2.196,2.208,2.22,2.232,2.244,2.256,2.268,2.28,2.292,2.304,2.316,2.328,2.34,2.352,2.364,2.376,2.388,2.4,2.412,2.424,2.436,2.448,2.46,2.472,2.484,2.496,2.508,2.52,2.532,2.544,2.556,2.568,2.58,2.592,2.604,2.616,2.628,2.64,2.652,2.664,2.676,2.688,2.7,2.712,2.724,2.736,2.748,2.76,2.772,2.784,2.796,2.808,2.82,2.832,2.844,2.856,2.868,2.88,2.892,2.904,2.916,2.928,2.94,2.952,2.964,2.976,2.988,3.0
2.1,0.3,1.5425307140220392,0.40076684951782227
2.1,0.4,1.5693109216019943,0.13346195220947266
2.1,0.5,1.594563834107426,0.1454019546508789
2.1,0.6,1.6185188613377621,0.18669700622558594
2.1,0.7,1.6413515043747107,0.24616789817810059
2.1,0.8,1.6631999647125095,0.179534912109375
2.1,0.9,1.6841756033043331,0.15842819213867188
2.1,1.0,1.7043698515875287,0.21475982666015625
2.1,1.1,1.7238589588249809,0.21278619766235352
2.1,1.2,1.7427073583088168,0.28023695945739746
2.1,1.3,1.7609701191322529,0.2005307674407959
2.1,1.4,1.7786947725716908,0.19898390769958496
2.1,1.5,1.7959226995600042,0.3664541244506836
2.1,1.6,1.8126902027622889,0.21231389045715332
2.1,1.7,1.8290293474058754,0.16137313842773438
2.1,1.8,1.8449686294558871,0.1752781867980957
2.1,1.9,1.86053351311463,0.1600797176361084
2.1,2.0,1.8757468676214195,0.15813517570495605
2.2,0.0,1.4832367806462585,0.15575194358825684
2.2,0.1,1.5156751658658119,0.25577497482299805
2.2,0.2,1.54542181195016,0.19897818565368652
2.2,0.3,1.573070781268143,0.18322205543518066
2.2,0.4,1.5990156661586843,0.18721723556518555
2.2,0.5,1.6235355766375987,0.13454294204711914
2.2,0.6,1.6468381525869769,0.16587495803833008
2.2,0.7,1.669083461819434,0.21911191940307617
2.2,0.8,1.6903983435882772,0.1482679843902588
2.2,0.9,1.7108855393542883,0.167252779006958
2.2,1.0,1.7306297806064643,0.23349690437316895
2.2,1.1,1.7497020021654917,0.24280905723571777
2.2,1.2,1.7681623494070844,0.38524580001831055
2.2,1.3,1.7860623805390672,0.20477890968322754
2.2,1.4,1.8034467156916667,0.23486995697021484
2.2,1.5,1.8203542948370666,0.16352081298828125
2.2,1.6,1.8368193537495787,0.1995069980621338
2.2,1.7,1.8528721921376656,0.19829797744750977
2.2,1.8,1.8685397860404813,0.18324923515319824
2.2,1.9,1.8838462818388646,0.15929317474365234
2.2,2.0,1.8988133988961535,0.4393002986907959
2.3,0.0,1.5165673027415698,0.33255577087402344
2.3,0.1,1.547689380999251,0.37584376335144043
2.3,0.2,1.5763607436003495,0.1387920379638672
2.3,0.3,1.6031002157591787,0.2113800048828125
2.3,0.4,1.6282572609143255,0.23197412490844727
2.3,0.5,1.652082690976478,0.19044280052185059
2.3,0.6,1.6747648198337992,0.256864070892334
2.3,0.7,1.6964498854445242,0.40842223167419434
2.3,0.8,1.71725446719352,0.3307011127471924
2.3,0.9,1.7372734735708824,0.22537994384765625
2.3,1.0,1.7565855142864666,0.31999683380126953
2.3,1.1,1.775256645683375,0.3897380828857422
2.3,1.2,1.7933430607191791,0.17510104179382324
2.3,1.3,1.810893069911746,0.22562193870544434
2.3,1.4,1.8279485915678393,0.15741181373596191
2.3,1.5,1.8445462937838217,0.21039509773254395
2.3,1.6,1.8607184835403532,0.34197211265563965
2.3,1.7,1.8764938089333985,0.17643189430236816
2.3,1.8,1.8918978212726358,0.228302001953125
2.3,1.9,1.9069534289696526,0.23630380630493164
2.3,2.0,1.9216812691527834,0.28203701972961426
2.4,0.0,1.5491816659989515,0.17488312721252441
2.4,0.1,1.5790884997324945,0.23156404495239258
2.4,0.2,1.6067570076985422,0.19049596786499023
2.4,0.3,1.6326421182135444,0.20408916473388672
2.4,0.4,1.6570550455313562,0.1643388271331787
2.4,0.5,1.680221707179241,0.23630905151367188
2.4,0.6,1.70231322163858,0.15755414962768555
2.4,0.7,1.7234634103037791,0.21494674682617188
2.4,0.8,1.7437795730659518,0.16804027557373047
2.4,0.9,1.7633494901649742,0.18231487274169922
2.4,1.0,1.7822461710003816,0.18486905097961426
2.4,1.1,1.8005311886509017,0.17673778533935547
2.4,1.2,1.8182570894116499,0.1265850067138672
2.4,1.3,1.8354691767083366,0.2210249900817871
2.4,1.4,1.852206859467578,0.14758777618408203
2.4,1.5,1.868504689546171,0.28791308403015137
2.4,1.6,1.8843931727716203,0.14696002006530762
2.4,1.7,1.899899411488666,0.16487884521484375
2.4,1.8,1.9150476203447762,0.2009899616241455
2.4,1.9,1.929859544308922,0.1656501293182373
2.4,2.0,1.9443548015347896,0.16167616844177246
2.5,0.0,1.5811239980095022,0.3132929801940918
2.5,0.1,1.6099055968647917,0.18146395683288574
2.5,0.2,1.6366367869515468,0.17134904861450195
2.5,0.3,1.6617179802286903,0.18800091743469238
2.5,0.4,1.6854271236506178,0.27510905265808105
2.5,0.5,1.7079681753205356,0.20589470863342285
2.5,0.6,1.7294969201198,0.3354661464691162
2.5,0.7,1.7501360112846944,0.19478392601013184
2.5,0.8,1.76998434267608,0.23021483421325684
2.5,0.9,1.7891231986592142,0.14232873916625977
2.5,1.0,1.807620459222115,0.16075396537780762
2.5,1.1,1.825533572922619,0.17985892295837402
2.5,1.2,1.842911718256346,0.19463086128234863
2.5,1.3,1.8597974119452552,0.13413095474243164
2.5,1.4,1.8762277302739916,0.200667142868042
2.5,1.5,1.8922352524787582,0.14392900466918945
2.5,1.6,1.907848801322929,0.22623324394226074
2.5,1.7,1.923094031310492,0.13234901428222656
2.5,1.8,1.9379939026322608,0.2042372226715088
2.5,1.9,1.952569066073085,0.12406611442565918
2.5,2.0,1.9668381799127248,0.15022587776184082
2.6,0.0,1.6124340989040178,0.1896061897277832
2.6,0.1,1.6401709535326592,0.23835206031799316
2.6,0.2,1.666024299265439,0.14104604721069336
2.6,0.3,1.6903478311647393,0.21142792701721191
2.6,0.4,1.713390465924931,0.1626441478729248
2.6,0.5,1.735336740718409,0.19524002075195312
2.6,0.6,1.7563287380988937,0.16090798377990723
2.6,0.7,1.7764790476713794,0.23311376571655273
2.6,0.8,1.795878936905285,0.17925095558166504
2.6,0.9,1.8146037626746916,0.24386382102966309
2.6,1.0,1.8327167012598653,0.18488621711730957
2.6,1.1,1.8502714027736242,0.23826098442077637
2.6,1.2,1.8673139324550385,0.2787017822265625
2.6,1.3,1.883884222342687,0.13681530952453613
2.6,1.4,1.900017178633905,0.14549994468688965
2.6,1.5,1.9157435406262189,0.16602420806884766
2.6,1.6,1.9310905571166295,0.1871039867401123
2.6,1.7,1.9460825258283876,0.13675284385681152
2.6,1.8,1.9607412286967087,0.24225592613220215
2.6,1.9,1.9750862872908495,0.11360788345336914
2.6,2.0,1.9891354550692988,0.15115785598754883
2.7,0.0,1.643148007935393,0.21062588691711426
2.7,0.1,1.66991237029238,0.2001328468322754
2.7,0.2,1.6949419922776883,0.19147491455078125
2.7,0.3,1.7185503684218173,0.13841819763183594
2.7,0.4,1.74096100279587,0.13208484649658203
2.7,0.5,1.762341213074854,0.199462890625
2.7,0.6,1.7828208114968889,0.22441816329956055
2.7,0.7,1.8025033041723637,0.13228392601013184
2.7,0.8,1.821473028824144,0.1484968662261963
2.7,0.9,1.8397999265694556,0.23114418983459473
2.7,1.0,1.8575428552271602,0.19976305961608887
2.7,1.1,1.874751963230958,0.20714998245239258
2.7,1.2,1.8914704351423575,0.1213538646697998
2.7,1.3,1.907735803638903,0.18031024932861328
2.7,1.4,1.92358095457194,0.13762998580932617
2.7,1.5,1.9390349097048247,0.23519206047058105
2.7,1.6,1.9541234451035052,0.12694621086120605
2.7,1.7,1.9688695860229,0.1560666561126709
2.7,1.8,1.983294007470799,0.17530202865600586
2.7,1.9,1.9974153618499182,0.14267611503601074
2.7,2.0,2.0112505494846067,0.2206430435180664
2.8,0.0,1.6732984794016872,0.17824625968933105
2.8,0.1,1.6991554373833488,0.23023605346679688
2.8,0.2,1.7234107143372057,0.16877102851867676
2.8,0.3,1.7463430744429713,0.14843106269836426
2.8,0.4,1.768153707834757,0.17449402809143066
2.8,0.5,1.788994627879142,0.2814459800720215
2.8,0.6,1.8089846371794889,0.1281731128692627
2.8,0.7,1.828219028502816,0.1670389175415039
2.8,0.8,1.8467758340772635,0.28791308403015137
2.8,0.9,1.8647200401828805,0.1953268051147461
2.8,1.0,1.8821065356418356,0.25327110290527344
2.8,1.1,1.8989822373631955,0.1366579532623291
2.8,1.2,1.9153876620311312,0.1627497673034668
2.8,1.3,1.931358113209185,0.1893908977508545
2.8,1.4,1.9469245942902058,0.19387102127075195
2.8,1.5,1.9621145226240067,0.12457895278930664
2.8,1.6,1.9769522953852094,0.13141298294067383
2.8,1.7,1.9914597438446435,0.1971590518951416
2.8,1.8,2.00565650226328,0.18547677993774414
2.8,1.9,2.019560310234832,0.1310579776763916
2.8,2.0,2.033187263102834,0.1721198558807373
2.9,0.0,1.7029153844262537,0.21348285675048828
2.9,0.1,1.7279237688585898,0.23604369163513184
2.9,0.2,1.7514498654270774,0.18134617805480957
2.9,0.3,1.773742320168548,0.18259811401367188
2.9,0.4,1.7949826732663912,0.12451601028442383
2.9,0.5,1.8153093038278387,0.14940500259399414
2.9,0.6,1.8348311167539149,0.19800710678100586
2.9,0.7,1.8536359663032038,0.2830510139465332
2.9,0.8,1.8717961387905986,0.14168000221252441
2.9,0.9,1.8893720818873316,0.14444494247436523
2.9,1.0,1.9064150325298865,0.17513489723205566
2.9,1.1,1.9229689223707682,0.20177483558654785
2.9,1.2,1.9390717951697416,0.27320432662963867
2.9,1.3,1.9547568816647238,0.17663192749023438
2.9,1.4,1.9700534301931987,0.15150809288024902
2.9,1.5,1.9849873582567188,0.1926097869873047
2.9,1.6,1.9995817710642914,0.1900949478149414
2.9,1.7,2.013857378923018,0.1428067684173584
2.9,1.8,2.027832837039292,0.21442294120788574
2.9,1.9,2.0415250248797068,0.18122315406799316
2.9,2.0,2.0549492777773226,0.2000420093536377
3.0,0.0,1.7320260522169006,0.16199398040771484
3.0,0.1,1.7562392061819756,0.16707873344421387
3.0,0.2,1.7790775305146322,0.1315159797668457
3.0,0.3,1.8007634585775538,0.1338639259338379
3.0,0.4,1.8214611779704555,0.1896510124206543
3.0,0.5,1.8412968940153531,0.17192888259887695
3.0,0.6,1.8603705967958077,0.18693995475769043
3.0,0.7,1.8787633929539838,0.2213139533996582
3.0,0.8,1.896542325656553,0.13680100440979004
3.0,0.9,1.9137636801845872,0.3101770877838135
3.0,1.0,1.930475329313885,0.13100290298461914
3.0,1.1,1.9467184447143833,0.15633082389831543
3.0,1.2,1.9625287757346461,0.2892301082611084
3.0,1.3,1.9779376242386122,0.10885310173034668
3.0,1.4,1.9929726007563184,0.16265177726745605
3.0,1.5,2.007658219890345,0.2928628921508789
3.0,1.6,2.022016375663727,0.12123894691467285
3.0,1.7,2.0360667252769202,0.11917281150817871
3.0,1.8,2.0498270024083496,0.19206786155700684
3.0,1.9,2.0633132755776495,0.19953012466430664
3.0,2.0,2.0765401623057507,0.1511549949645996
3.1,0.0,1.760655561536304,0.2509450912475586
3.1,0.1,1.7841219961768262,0.12398815155029297
3.1,0.2,1.80631059800801,0.11999201774597168
3.1,0.3,1.827420908204457,0.15523576736450195
3.1,0.4,1.847601749383135,0.15930700302124023
3.1,0.5,1.8669684332648733,0.1839301586151123
3.1,0.6,1.8856129058360838,0.23117589950561523
3.1,0.7,1.9036101432882178,0.13273072242736816
3.1,0.8,1.9210223979234633,0.15877413749694824
3.1,0.9,1.9379021330640755,0.1893608570098877
3.1,1.0,1.9542941194986687,0.19959592819213867
3.1,1.1,1.970236974285317,0.1452789306640625
3.1,1.2,1.9857643162696046,0.23855900764465332
3.1,1.3,2.0009056508614305,0.1342179775238037
3.1,1.4,2.015687059423726,0.18337011337280273
3.1,1.5,2.030131743258957,0.12597393989562988
3.1,1.6,2.0442604600983056,0.15165495872497559
3.1,1.7,2.0580918773699834,0.20782899856567383
3.1,1.8,2.0716428608957704,0.22700715065002441
3.1,1.9,2.0849287141010118,0.15116500854492188
3.1,2.0,2.0979633764728804,0.18394899368286133
3.2,0.0,1.7888269909067285,0.25405335426330566
3.2,0.1,1.8115909469197922,0.21173977851867676
3.2,0.2,1.833164865116446,0.2618741989135742
3.2,0.3,1.8537282284908418,0.26314210891723633
3.2,0.4,1.8734162193322281,0.19813299179077148
3.2,0.5,1.8923343811036477,0.21220731735229492
3.2,0.6,1.9105673882099479,0.13745427131652832
3.2,0.7,1.9281846388275674,0.20421314239501953
3.2,0.8,1.9452440018846657,0.22545790672302246
3.2,0.9,1.9617944272167733,0.21314501762390137
3.2,1.0,1.977877822294294,0.2055521011352539
3.2,1.1,1.993530437602934,0.15360808372497559
3.2,1.2,2.0087839119391653,0.23776817321777344
3.2,1.3,2.0236660764614447,0.15817618370056152
3.2,1.4,2.038201583290242,0.19010519981384277
3.2,1.5,2.052412403850912,0.1995849609375
3.2,1.6,2.0663182293765203,0.24513888359069824
3.2,1.7,2.0799367961655215,0.18089079856872559
3.2,1.8,2.0932841524233483,0.158034086227417
3.2,1.9,2.1063748793845893,0.1846179962158203
3.2,2.0,2.1192222757717856,0.22016096115112305
3.3,0.0,1.8165616340956865,0.14644694328308105
3.3,0.1,1.8386635648170848,0.16574621200561523
3.3,0.2,1.8596551317087044,0.20274615287780762
3.3,0.3,1.879698187610257,0.20513415336608887
3.3,0.4,1.8989157753177544,0.12924885749816895
3.3,0.5,1.9174046612046847,0.14118695259094238
3.3,0.6,1.935242935374768,0.20441198348999023
3.3,0.7,1.9524949130693579,0.21620917320251465
3.3,0.8,1.9692144475115807,0.2791919708251953
3.3,0.9,1.9854472549458169,0.2543790340423584
3.3,1.0,2.0012325971993143,0.19040465354919434
3.3,1.1,2.0166045302801026,0.23368096351623535
3.3,1.2,2.0315928512884507,0.12633705139160156
3.3,1.3,2.0462238296808186,0.2545459270477295
3.3,1.4,2.060520781176315,0.10965204238891602
3.3,1.5,2.074504524376782,0.12604427337646484
3.3,1.6,2.088193748792307,0.327970027923584
3.3,1.7,2.101605314613699,0.1938340663909912
3.3,1.8,2.114754499131456,0.24207115173339844
3.3,1.9,2.1276552017175705,0.17846107482910156
3.3,2.0,2.1403201149653457,0.21999692916870117
3.4,0.0,1.8438791871214588,0.31154894828796387
3.4,0.1,1.865356175566714,0.2493140697479248
3.4,0.2,1.885795284353172,0.32042694091796875
3.4,0.3,1.9053428234572167,0.1747300624847412
3.4,0.4,1.9241110065902711,0.2770838737487793
3.4,0.5,1.942188697544702,0.19825196266174316
3.4,0.6,1.9596480147213169,0.2606840133666992
3.4,0.7,1.9765486349064167,0.1419050693511963
3.4,0.8,1.9929407278068514,0.2219538688659668
3.4,0.9,2.008867030467366,0.21848082542419434
3.4,1.0,2.024364357621752,0.3243598937988281
3.4,1.1,2.039464728676282,0.1508641242980957
3.4,1.2,2.0541962262705598,0.2243199348449707
3.4,1.3,2.0685836620321094,0.1386709213256836
3.4,1.4,2.0826491012419592,0.21611404418945312
3.4,1.5,2.0964122811936563,0.14046382904052734
3.4,1.6,2.10989095004,0.22727727890014648
3.4,1.7,2.123101142945296,0.15854525566101074
3.4,1.8,2.136057410272091,0.23220515251159668
3.4,1.9,2.1487730070402224,0.14446520805358887
3.4,2.0,2.1612600523122163,0.234328031539917
3.5,0.0,1.8707979106666026,0.18521690368652344
3.5,0.1,1.8916840312393033,0.24203062057495117
3.5,0.2,1.9115983716096783,0.15110993385314941
3.5,0.3,1.930673499797867,0.22386479377746582
3.5,0.4,1.9490119465870834,0.19139814376831055
3.5,0.5,1.9666954475744653,0.27286791801452637
3.5,0.6,1.9837906961036558,0.13349604606628418
3.5,0.7,2.0003531302441804,0.17578387260437012
3.5,0.8,2.016429536785831,0.19914817810058594
3.5,0.9,2.0320599049088317,0.22754383087158203
3.5,1.0,2.0472787837402113,0.14612293243408203
3.5,1.1,2.0621163008945422,0.23453021049499512
3.5,1.2,2.076598941769211,0.15226316452026367
3.5,1.3,2.090750156152205,0.3097238540649414
3.5,1.4,2.104590838248896,0.20829486846923828
3.5,1.5,2.118139710843283,0.16349172592163086
3.5,1.6,2.1314136367400356,0.22069191932678223
3.5,1.7,2.1444278739539855,0.2096560001373291
3.5,1.8,2.1571962865937904,0.3534839153289795
3.5,1.9,2.169731520905577,0.20775508880615234
3.5,2.0,2.182045153011198,0.37871527671813965
3.6,0.0,1.8973347721484197,0.13617587089538574
3.6,0.1,1.917661405319097,0.21114706993103027
3.6,0.2,1.9370766717110413,0.1304488182067871
3.6,0.3,1.9557009558833705,0.213515043258667
3.6,0.4,1.9736281115705174,0.18807077407836914
3.6,0.5,1.9909334327255037,0.1421661376953125
3.6,0.6,2.0076786764480223,0.20565199851989746
3.6,0.7,2.0239154022107444,0.24498701095581055
3.6,0.8,2.0396872862468696,0.13296794891357422
3.6,0.9,2.055031780435911,0.22333717346191406
3.6,1.0,2.0699813344935607,0.3560791015625
3.6,1.1,2.0845643171882804,0.1506650447845459
3.6,1.2,2.098805724478381,0.23722600936889648
3.6,1.3,2.1127277332861922,0.1484389305114746
3.6,1.4,2.1263501404995826,0.28285694122314453
3.6,1.5,2.139690716070169,0.13626503944396973
3.6,1.6,2.152765489912265,0.1446361541748047
3.6,1.7,2.1655889874150898,0.19675302505493164
3.6,1.8,2.178174424913479,0.22842001914978027
3.6,1.9,2.1905338727022325,0.15220975875854492
3.6,2.0,2.202678392920653,0.2667379379272461
3.7,0.0,1.9235055700164594,0.14233803749084473
3.7,0.1,1.9433016773169625,0.29595375061035156
3.7,0.2,1.9622417532860243,0.1363520622253418
3.7,0.3,1.9804353524093223,0.22213029861450195
3.7,0.4,1.9979685360420765,0.18948817253112793
3.7,0.5,2.0149107663846735,0.21162796020507812
3.7,0.6,2.0313193024466103,0.14361095428466797
3.7,0.7,2.0472421498088265,0.15793991088867188
3.7,0.8,2.0627201212128266,0.14000988006591797
3.7,0.9,2.077788323435466,0.4069387912750244
3.7,1.0,2.0924772587446183,0.12906289100646973
3.7,1.1,2.106813659292299,0.1479649543762207
3.7,1.2,2.1208211313787615,0.19959187507629395
3.7,1.3,2.1345206609392005,0.2520933151245117
3.7,1.4,2.1479310161249576,0.16765689849853516
3.7,1.5,2.1610690715926255,0.21066498756408691
3.7,1.6,2.1739500730577035,0.18852686882019043
3.7,1.7,2.1865878550761857,0.24211931228637695
3.7,1.8,2.198995021908538,0.1270740032196045
3.7,1.9,2.2111830992121364,0.23583579063415527
3.7,2.0,2.223162661805336,0.2896120548248291
3.8,0.0,1.9493250434003762,0.20193696022033691
3.8,0.1,1.9686174083243912,0.1682908535003662
3.8,0.2,1.987104530675595,0.272838830947876
3.8,0.3,2.0048863132766206,0.17467594146728516
3.8,0.4,2.0220418050527242,0.3108699321746826
3.8,0.5,2.0386351798434124,0.13643908500671387
3.8,0.6,2.0547195915819563,0.30112314224243164
3.8,0.7,2.07033978525719,0.15493512153625488
3.8,0.8,2.0855339346741286,0.1621840000152588
3.8,0.9,2.1003349768316357,0.2759668827056885
3.8,1.0,2.1147716059114927,0.1696949005126953
3.8,1.1,2.1288690299791093,0.15811896324157715
3.8,1.2,2.14264955754747,0.34050893783569336
3.8,1.3,2.156133059751043,0.34194087982177734
3.8,1.4,2.1693373394170443,0.13751792907714844
3.8,1.5,2.182278429490607,0.2665400505065918
3.8,1.6,2.1949708370534484,0.1804649829864502
3.8,1.7,2.207427744698998,0.20866918563842773
3.8,1.8,2.219661178277391,0.19835424423217773
3.8,1.9,2.231682147886325,0.23171305656433105
3.8,2.0,2.2435007663873705,0.137282133102417
3.9,0.0,1.9748069688213619,0.15774917602539062
3.9,0.1,1.993620408632316,0.19434618949890137
3.9,0.2,2.0116753131485474,0.24006891250610352
3.9,0.3,2.0290629629532257,0.13728117942810059
3.9,0.4,2.0458560839939732,0.24026179313659668
3.9,0.5,2.062114046066714,0.1509413719177246
3.9,0.6,2.077886251530896,0.19451284408569336
3.9,0.7,2.0932144501841896,0.15930867195129395
3.9,0.8,2.10813438106669,0.23537707328796387
3.9,0.9,2.12267697160799,0.15696001052856445
3.9,1.0,2.13686923586251,0.2629830837249756
3.9,1.1,2.1507349613353353,0.26783299446105957
3.9,1.2,2.164295243794669,0.1762068271636963
3.9,1.3,2.1775689100258204,0.2513740062713623
3.9,1.4,2.1905728565417415,0.12607598304748535
3.9,1.5,2.203322324442355,0.13280582427978516
3.9,1.6,2.2158311246457525,0.1562497615814209
3.9,1.7,2.2281118243937468,0.26786041259765625
3.9,1.8,2.2401759024199412,0.20168089866638184
3.9,1.9,2.2520338805013296,0.24920177459716797
3.9,2.0,2.2636954338404256,0.14836716651916504
4.0,0.0,1.9999642457836806,0.20056700706481934
4.0,0.1,2.0183217983507378,0.13789701461791992
4.0,0.2,2.035963850417472,0.23560500144958496
4.0,0.3,2.0529739616607383,0.19743990898132324
4.0,0.4,2.06941914582493,0.32796406745910645
4.0,0.5,2.0853544018083925,0.14564895629882812
4.0,0.6,2.1008256983871423,0.18305301666259766
4.0,0.7,2.1158720307347063,0.2712838649749756
4.0,0.8,2.130526888993579,0.20972800254821777
4.0,0.9,2.1448193376930664,0.24391818046569824
4.0,1.0,2.1587748282107175,0.2088150978088379
4.0,1.1,2.1724158230327766,0.218214750289917
4.0,1.2,2.1857622837083,0.3167998790740967
4.0,1.3,2.19883205799457,0.19943594932556152
4.0,1.4,2.2116411910056026,0.23963093757629395
4.0,1.5,2.224204178528219,0.3203427791595459
4.0,1.6,2.236534175015823,0.25661516189575195
4.0,1.7,2.2486431662775455,0.3333089351654053
4.0,1.8,2.260542113768863,0.17894482612609863
4.0,1.9,2.2722410764950896,0.23061823844909668
4.0,2.0,2.283749314279231,0.18487095832824707
